ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
234	178,182,187	0,0,0	194,323,159	0,0,1	176	149
235	0,2,1	54,52,44	0,0,0	37,49,24	166	149
236	9,7,22	2,5,2	10,12,7	0,10,6	157	149
237	40,43,17	36,55,46	6,28,16	36,52,36	151	149
238	96,153,120	5,11,18	157,263,122	12,20,9	152	149
240	1992,1337,1773	230,165,276	5398,8550,4362	703,1226,567	154	149
241	63,64,79	0,2,0	43,74,37	0,4,2	154	149
242	79,123,99	22,45,33	121,141,75	31,100,26	212	149
243	454,484,457	4,1,1	609,580,382	8,4,2	298	149
244	132,177,107	39,37,42	217,252,101	39,46,36	165	149
245	9,6,9	14,21,26	9,13,6	15,26,23	153	149
247	241,256,216	4,4,7	210,366,211	13,9,6	221	149
248	1,6,1	30,51,26	0,7,1	22,43,17	151	149
252	2268,2586,1867	16,3,7	1021,1729,876	5,0,1	157	149
254	3,1,2	0,0,0	0,4,3	0,1,0	165	149
255	9,7,7	18,6,7	9,9,5	7,25,12	151	149
256	113,128,144	8,0,0	122,146,86	0,2,4	155	149
258	175,291,327	0,4,2	306,556,244	0,2,4	151	149
259	78,133,79	84,99,65	97,117,79	62,115,36	151	149
260	428,449,532	0,3,4	390,449,199	0,2,1	151	149
261	28,38,34	20,26,19	24,48,22	7,25,15	151	149
262	15,17,4	1,0,0	5,18,4	0,6,0	182	149
263	94,113,85	0,0,0	134,261,115	0,3,0	182	149
264	164,256,229	0,4,2	143,328,160	0,2,1	298	149
265	30,22,6	13,8,5	10,24,2	10,7,3	153	149
267	0,1,0	0,0,0	4,2,0	1,2,0	151	149
268	93,104,109	0,0,0	169,159,93	0,0,2	152	149
270	0,1,0	123,131,119	0,1,1	97,184,89	151	149
271	0,1,1	111,145,135	0,1,6	176,322,153	151	149
272	107,83,64	0,12,1	43,66,32	2,5,3	161	149
273	4807,5924,4062	0,0,0	2467,4140,2155	0,0,7	151	149
274	37,57,64	0,4,2	101,120,39	3,2,2	153	149
275	6,0,3	378,355,250	2,1,2	207,411,229	163	149
276	47,36,32	371,346,250	30,66,25	187,368,189	152	149
277	11,6,13	91,85,57	12,22,6	32,143,71	159	149
278	75,76,54	1,1,0	53,89,27	1,0,0	238	149
279	30,41,28	0,1,0	19,22,7	0,0,0	238	149
280	83,61,45	30,17,19	19,55,38	3,21,17	155	149
281	171,155,148	6,12,4	76,167,78	2,5,2	154	149
283	28,41,25	16,9,14	21,35,12	7,18,18	151	149
284	2,0,1	3,4,1	0,0,0	4,4,1	225	149
285	0,0,0	24,32,20	0,1,0	19,33,8	208	149
286	3,0,0	1,6,3	1,3,3	8,1,2	162	149
287	203,360,311	581,721,660	163,293,117	445,606,333	151	149
288	222,226,162	99,106,91	41,74,22	20,31,4	151	149
289	249,400,238	306,361,266	59,100,62	56,119,59	154	149
290	49,56,37	37,21,26	44,56,52	13,29,16	205	149
291	0,2,0	16,13,2	2,0,0	4,8,7	176	149
292	0,0,0	0,1,5	0,1,0	1,1,0	158	149
293	132,158,174	9,5,9	190,187,151	6,3,6	153	149
294	719,897,854	0,0,1	719,1153,582	0,2,0	157	149
295	90,101,101	1,0,2	96,158,102	1,1,0	151	149
296	114,114,106	1,0,0	75,117,96	2,1,0	158	149
298	46,43,54	10,6,0	37,86,30	0,2,2	169	149
299	2,7,6	14,14,12	0,6,0	3,16,10	151	149
300	4,9,4	101,88,135	10,21,9	148,299,184	152	149
301	104,132,114	1,0,0	147,203,93	0,3,7	221	149
302	9,11,2	68,84,58	3,12,2	46,86,42	151	149
303	30,63,26	63,74,61	27,37,35	57,75,36	151	149
304	10,11,8	1,0,6	20,25,29	6,6,2	157	149
305	1,5,0	550,661,527	1,5,2	661,835,408	175	149
306	19,29,15	30,19,20	11,30,10	7,24,6	187	149
307	0,0,0	0,2,42	0,4,0	9,5,2	166	149
308	1,0,1	34,54,38	2,2,0	49,83,48	175	149
310	9,20,14	19,18,24	23,29,11	25,30,26	151	149
311	9,12,29	10,20,18	19,40,8	10,12,10	181	149
312	20,14,8	1,1,0	5,21,11	0,0,0	151	149
313	32,40,48	132,122,129	30,66,38	72,184,92	162	149
316	7,18,14	21,34,28	4,18,23	30,38,21	151	149
317	640,874,683	5,4,10	904,1015,481	14,7,2	151	149
318	8,7,1	3,2,0	12,1,1	5,1,0	151	149
320	3,4,6	27,34,26	5,9,9	24,56,20	151	149
321	1,0,0	12,15,9	1,6,0	7,15,5	160	149
324	184,229,162	0,5,0	206,315,156	2,14,2	169	149
325	69,77,57	74,99,84	46,86,49	55,121,46	151	149
326	108,137,153	7,22,17	114,193,66	17,18,6	151	149
328	6657,7774,6712	0,1,0	8720,15950,7658	0,0,0	152	149
329	0,1,0	54,31,22	2,1,0	29,23,15	184	149
330	74,48,51	29,33,15	25,70,35	6,32,8	151	149
331	201,177,150	4,5,0	139,250,93	0,2,0	184	149
332	65,110,77	0,1,0	77,80,32	6,0,0	169	149
333	116,71,70	57,61,37	29,52,37	26,48,11	151	149
334	15,17,10	15,32,12	25,28,6	20,48,12	193	149
335	90,135,127	1,0,1	178,135,85	0,4,2	151	149
337	15,13,13	0,0,0	14,23,3	0,2,0	154	149
338	12,3,8	331,332,261	8,11,8	281,407,260	151	149
340	29,52,43	2,2,0	51,100,33	2,3,8	298	149
341	77,67,72	23,34,30	72,121,47	26,47,13	151	149
342	11,12,12	116,104,84	8,15,3	131,142,58	154	149
343	125,145,138	4,4,9	129,238,117	12,25,8	195	149
344	66,70,61	4,9,7	36,76,28	2,4,0	151	149
345	19,35,14	5,12,4	29,35,19	11,10,9	164	149
346	1038,1338,1209	24,30,21	1514,2212,1080	50,25,12	151	149
348	1,1,0	59,41,29	0,1,0	26,37,21	238	149
349	287,338,257	0,0,0	248,399,223	6,0,0	154	149
350	129,146,105	0,0,2	113,206,109	0,0,2	157	149
352	157,162,177	13,7,4	144,122,71	11,7,3	159	149
353	9,7,2	29,26,33	1,20,9	45,95,35	151	149
356	1,0,2	78,126,73	0,2,0	65,67,48	220	149
357	16,25,21	10,14,16	29,41,15	14,29,7	151	149
358	44,39,27	6,4,1	16,44,22	0,6,2	153	149
359	100,134,61	1,3,2	76,154,78	0,4,0	151	149
360	3,14,13	51,66,56	6,11,3	45,55,36	151	149
361	69,98,48	5,5,3	83,88,82	2,2,10	178	149
362	0,1,2	42,51,39	0,0,0	44,70,42	187	149
364	99,110,114	0,0,2	64,269,92	0,0,0	163	149
365	26,34,28	12,16,9	10,9,8	0,6,1	188	149
366	150,134,84	7,0,0	107,241,133	0,4,2	151	149
371	0,3,0	100,92,83	0,2,1	105,165,96	151	149
372	97,88,53	0,2,0	63,151,63	0,0,0	298	149
373	17,10,15	0,4,0	3,13,4	0,0,0	157	149
374	21,39,23	0,0,0	48,28,9	4,0,0	164	149
376	2,0,0	0,0,0	0,0,0	4,5,3	160	149
377	17,28,10	36,28,14	8,8,3	2,13,7	167	149
378	12,4,9	51,33,37	6,8,2	21,70,26	189	149
380	592,717,615	0,0,0	803,1138,671	0,3,1	160	149
381	20,20,20	3,5,13	14,39,20	10,11,6	153	149
382	2,0,0	53,67,38	1,2,2	7,39,16	205	149
383	2,1,1	2,4,2	10,15,2	9,26,19	151	149
384	31,41,50	28,16,21	34,75,28	31,43,23	151	149
385	15,23,10	1,0,0	12,35,8	2,1,0	157	149
386	0,1,2	8,15,14	0,3,1	12,10,10	277	149
387	31,61,26	7,12,2	20,45,30	4,12,4	151	149
388	74,141,81	26,34,24	83,140,78	20,24,19	169	149
389	6,12,12	126,105,120	7,10,4	87,121,55	153	149
390	4,4,7	68,133,123	2,2,2	79,107,111	169	149
392	18,12,17	6,8,13	17,13,13	20,15,7	154	149
393	102,144,133	2,0,0	144,147,96	1,0,0	298	149
394	42,51,28	7,3,0	44,99,52	0,2,0	158	149
395	3,2,2	85,115,101	7,2,5	95,175,76	168	149
398	1,7,4	1304,1161,1084	10,15,5	1888,3665,1903	157	149
399	4,4,7	3,2,10	0,6,3	2,6,6	160	149
400	11,15,4	3,2,10	2,11,8	2,6,6	166	149
401	11,14,4	4,3,7	2,11,8	0,6,3	154	149
402	0,0,0	27,35,23	0,1,0	33,32,34	220	149
404	16,16,17	8,20,14	1,5,0	7,17,7	162	149
405	20,16,17	285,272,259	2,11,3	251,432,255	162	149
406	5,5,2	373,379,263	1,6,2	162,300,153	151	149
407	57,75,71	24,55,27	45,100,54	18,53,31	151	149
409	0,0,2	7,5,7	0,2,0	3,5,8	151	149
411	8,6,3	16,25,6	8,2,0	10,8,1	157	149
412	1,1,0	27,41,37	1,0,0	28,34,10	205	149
413	31,54,42	2,1,3	30,63,33	8,4,2	152	149
414	32,65,51	8,16,8	37,75,41	14,25,8	220	149
415	3,12,12	8,16,8	15,16,10	14,25,8	216	149
416	440,544,330	2,0,3	372,744,397	0,0,0	181	149
417	10,9,6	5,9,6	0,14,6	1,4,6	151	149
418	22,31,13	27,48,27	6,20,9	12,36,9	151	149
419	0,4,0	19,27,23	2,7,3	10,22,8	163	149
420	213,253,140	0,5,4	137,146,80	4,7,0	166	149
421	75,68,4	0,0,2	72,10,73	0,2,0	190	149
422	82,74,14	0,0,0	86,26,81	0,4,0	250	149
423	7,6,12	0,0,0	14,18,8	0,4,0	208	149
424	13,16,3	1,4,4	3,33,13	1,3,2	169	149
425	16,21,12	1,0,0	14,46,17	0,0,0	208	149
426	4,9,13	1,0,0	12,16,6	0,0,0	187	149
427	7,13,16	2,0,0	15,28,17	0,2,0	187	149
429	31939,34727,30640	25,24,17	53008,102385,55678	193,81,248	169	149
431	62,67,49	11,17,8	26,101,48	8,19,11	151	149
434	153,148,138	4,2,3	146,294,147	8,4,5	151	149
435	2,1,1	182,140,140	0,0,0	32,54,37	232	149
437	49,73,55	40,42,40	71,93,37	65,76,38	151	149
438	3,0,2	149,130,124	1,4,1	110,220,123	169	149
439	971,1015,888	184,198,131	1139,1641,812	220,358,167	151	149
440	38,34,8	1,9,2	6,17,9	2,6,6	151	149
441	149,216,113	6,4,4	64,112,51	1,2,0	174	149
445	80,154,154	85,123,115	170,199,96	145,189,110	151	149
446	0,1,0	118,140,151	0,0,0	112,185,114	196	149
447	10,3,4	189,189,141	7,8,0	131,300,98	162	149
449	158,175,101	70,74,52	77,157,44	36,80,26	151	149
450	3,2,0	727,667,400	2,7,3	315,485,235	167	149
451	132,170,105	0,0,0	100,206,72	2,1,2	161	149
454	35,53,21	5,2,2	15,45,18	3,3,8	159	149
455	54,63,48	0,2,0	18,37,25	0,1,1	211	149
456	15,27,11	0,1,0	6,9,11	0,0,0	298	149
457	6,2,3	47,58,40	3,9,6	33,39,34	169	149
458	1,3,0	0,0,0	0,0,0	0,2,0	167	149
459	0,2,1	38,38,27	0,2,0	19,11,23	172	149
460	41,54,63	0,0,0	31,44,26	1,1,0	154	149
463	74,71,51	133,173,145	72,84,39	169,150,115	151	149
464	8,20,26	8,16,9	21,30,19	2,10,15	151	149
465	206,188,148	37,39,15	299,440,222	47,76,43	151	149
466	4,3,2	51,85,57	0,2,3	16,56,25	151	149
467	2,0,0	0,0,2	0,0,0	0,1,1	211	149
468	70,75,79	10,7,2	49,96,53	2,3,2	193	149
469	2,0,1	120,139,106	0,0,0	206,269,124	177	149
470	19,21,10	2,0,3	6,19,6	0,0,0	160	149
473	54,68,45	10,18,6	60,105,64	6,7,2	165	149
474	21,13,14	6,2,3	9,22,9	1,4,6	151	149
475	200,297,266	84,95,85	287,400,243	75,146,80	151	149
476	56,76,30	3,2,3	48,58,16	1,7,1	166	149
477	6,1,11	273,295,235	10,22,9	301,607,296	157	149
478	9,27,20	53,103,67	20,31,12	107,150,76	151	149
483	37,39,35	3,16,9	40,44,25	8,13,5	151	149
484	27,41,21	20,22,20	43,33,11	24,18,13	163	149
485	0,1,4	22,36,34	0,7,1	41,44,20	259	149
486	63,68,62	26,55,41	20,25,9	32,13,10	151	149
487	61,69,54	0,0,0	48,62,39	1,0,0	154	149
489	8,13,18	1,3,6	14,28,17	1,7,4	208	149
490	6,16,7	207,226,216	10,22,7	141,215,133	160	149
491	101,194,185	2,2,2	117,176,78	0,10,0	150	149
493	24,65,15	2,0,0	9,4,8	2,0,0	154	149
496	27,29,8	13,21,14	16,27,12	17,26,12	151	149
497	0,0,0	19,18,7	0,1,0	19,28,6	180	149
499	0,2,0	0,0,0	0,5,2	0,0,1	154	149
500	7,10,14	10,16,4	1,0,3	5,3,2	151	149
501	170,290,161	1,1,2	71,128,95	0,0,1	160	149
502	155,191,201	161,157,159	144,352,137	139,322,105	151	149
503	37,59,40	272,329,311	21,55,40	242,527,243	163	149
505	47,57,47	17,22,19	67,138,59	38,67,30	298	149
506	8,8,2	2,7,5	5,22,12	7,25,9	151	149
507	34,42,25	8,7,1	21,64,23	12,7,3	154	149
508	3,7,1	74,109,90	0,0,0	56,89,48	151	149
509	3,3,4	32,58,43	6,9,4	25,57,42	163	149
512	94,125,63	1,0,0	58,128,68	1,0,0	165	149
513	57,99,63	367,471,281	102,120,27	608,524,292	152	149
514	2,2,6	0,1,0	1,0,0	4,4,0	167	149
516	19,28,15	72,82,75	22,42,23	77,142,86	166	149
518	9,14,5	15,19,21	11,24,0	37,37,12	151	149
519	125,181,146	0,0,1	141,220,101	0,2,2	153	149
520	19,43,29	103,136,65	58,74,49	116,212,103	151	149
521	10,6,5	1,0,0	20,15,5	6,0,0	179	149
524	66,87,60	38,78,28	47,96,52	55,65,27	151	149
525	1,0,2	201,315,278	1,0,0	360,433,222	159	149
526	107,167,98	0,0,0	91,149,58	0,0,2	163	149
527	3,2,4	775,674,609	0,6,2	242,490,269	163	149
528	5,19,14	96,104,100	16,17,8	80,140,69	154	149
529	1,1,0	24,33,11	0,0,0	11,34,18	151	149
530	51,36,29	20,24,28	40,70,27	9,14,6	156	149
531	712,670,412	197,268,126	372,776,363	141,298,132	151	149
533	497,583,518	9,3,3	1298,1939,1045	9,18,2	158	149
535	117,153,108	32,34,17	81,187,55	14,30,22	151	149
536	22,15,5	151,163,83	3,12,3	84,143,61	161	149
538	5,5,5	7,3,2	3,14,7	3,5,0	151	149
539	2,9,7	35,48,42	1,4,4	11,45,27	151	149
540	11,11,6	48,94,52	3,0,2	18,36,18	154	149
542	728,971,601	2,1,2	303,632,288	5,3,0	154	149
543	14,23,9	463,601,281	2,9,2	174,381,158	172	149
545	125,170,84	31,48,39	110,177,104	28,42,22	151	149
546	14,13,7	18,30,37	6,17,9	33,56,23	169	149
547	22,40,13	20,18,10	20,26,13	16,20,12	152	149
548	61,76,70	27,43,28	49,70,23	33,50,16	151	149
549	20,6,4	0,0,3	17,5,7	0,2,0	155	149
553	123,114,85	1,7,3	120,222,93	0,4,0	154	149
554	24,37,20	1,0,0	20,19,13	0,0,1	151	149
555	3,9,12	8,14,17	14,9,12	12,12,8	151	149
557	14,21,11	9,29,15	10,22,10	18,36,17	180	149
558	19,17,27	84,116,92	17,53,11	117,153,101	159	149
559	41,53,35	6,1,1	38,99,62	1,10,1	162	149
560	57,103,50	2,13,6	22,97,45	2,8,4	157	149
561	23,30,13	10,6,1	43,88,44	2,6,0	154	149
562	1,1,0	41,50,28	2,1,0	37,23,17	151	149
565	2,3,0	3,0,0	0,0,0	6,3,4	151	149
566	1,6,1	32,26,22	7,5,1	16,57,26	157	149
567	4,6,5	86,126,103	6,5,2	137,245,106	151	149
568	2411,2473,2107	6,1,0	2403,4191,2069	5,2,2	158	149
569	41,66,29	1,0,4	48,31,18	0,2,0	155	149
570	13,25,16	281,294,261	8,8,2	254,432,190	202	149
573	0,1,4	8,12,11	0,2,1	9,11,2	151	149
574	0,0,0	8,8,8	0,1,0	16,17,5	160	149
575	2,4,0	2,8,1	0,0,2	9,12,5	160	149
576	29,59,50	6,3,1	41,81,40	7,8,1	154	149
577	23,12,16	1,13,5	5,17,6	4,15,3	155	149
578	3,2,4	13,0,0	2,5,4	11,4,0	153	149
579	4,11,2	22,28,19	6,11,3	15,29,24	151	149
581	10,15,1	0,8,5	10,15,2	2,13,1	153	149
586	55,62,34	0,1,0	25,38,25	0,3,0	220	149
587	57,71,40	34,65,44	29,40,25	31,28,31	229	149
588	2,10,6	34,65,44	4,5,0	31,28,31	157	149
589	8,16,7	206,314,326	9,8,4	188,187,104	151	149
591	14,57,51	40,30,24	24,48,21	15,22,13	151	149
592	9,16,22	2,7,4	6,14,7	5,11,2	214	149
593	10,23,22	13,11,1	6,19,10	1,7,1	237	149
594	3,14,4	13,11,1	5,16,5	1,7,1	171	149
595	1,0,0	0,2,0	1,5,1	0,2,0	156	149
596	11,14,12	198,301,258	27,34,21	138,344,182	156	149
597	2,3,8	93,105,126	8,18,3	205,242,135	151	149
598	315,354,346	29,31,49	302,397,187	23,46,19	154	149
599	29,35,45	0,2,0	19,42,12	0,0,2	298	149
600	496,470,362	0,0,0	280,547,360	1,0,0	217	149
601	3,3,4	238,235,162	2,12,7	203,371,153	181	149
602	16,7,15	10,5,0	9,19,10	8,12,3	153	149
603	0,10,2	7,6,6	6,7,12	0,9,8	231	149
604	0,1,0	44,47,57	0,1,2	29,42,33	160	149
